Intensity	Wavelength
3.193446409818845033e-34	1.265648999999999887e+03
1.375720583347254947e-32	1.266354000000000042e+03
2.179809044165511479e-33	1.266722999999999956e+03
1.817788516539387219e-31	1.266844000000000051e+03
2.668154290097752870e-34	1.267057999999999993e+03
5.758118188673252843e-33	1.267231999999999971e+03
3.311824654353256504e-33	1.267936999999999898e+03
1.400477094452183992e-31	1.268114000000000033e+03
7.553818697803018711e-32	1.268290999999999940e+03
2.290530345549579993e-33	1.268643000000000029e+03
7.834666300559990449e-33	1.269192999999999984e+03
2.993358700868190164e-34	1.269349999999999909e+03
2.246122329448973150e-33	1.269349999999999909e+03
5.713316870255467237e-32	1.269352000000000089e+03
2.277069920820816308e-33	1.269352000000000089e+03
1.011152993210156304e-32	1.269703999999999951e+03
1.813571392949351472e-33	1.269703999999999951e+03
2.819126585620470835e-33	1.269882000000000062e+03
7.976101706463079842e-32	1.270413999999999987e+03
1.512976036995556279e-34	1.270589999999999918e+03
2.500893559061810359e-33	1.270589999999999918e+03
1.776761632631590402e-32	1.270767000000000053e+03
5.278845169120402928e-33	1.271299999999999955e+03
1.635146613403592277e-31	1.271476000000000113e+03
5.131187987002335921e-34	1.271829999999999927e+03
2.045121696592807691e-33	1.272188000000000102e+03
1.223067719765412806e-33	1.272364000000000033e+03
7.455216158079859350e-33	1.272541999999999916e+03
2.904385736784153126e-34	1.272895999999999958e+03
5.955159991748367217e-34	1.273252999999999929e+03
1.302959295545012596e-33	1.273607999999999947e+03
3.701394775032398360e-30	1.273963999999999942e+03
1.375314701421055878e-31	1.273965999999999894e+03
4.936992279416537593e-34	1.274143000000000029e+03
3.798305294735942755e-34	1.274676999999999907e+03
8.835256782866822713e-32	1.274676999999999907e+03
2.504603284939559711e-33	1.275035000000000082e+03
2.106437277713675430e-33	1.276105999999999995e+03
1.266366485991717972e-33	1.276285000000000082e+03
5.445560648255745396e-33	1.276818999999999960e+03
1.591895412476807758e-32	1.277000999999999976e+03
1.923667351755988748e-31	1.277180000000000064e+03
3.265094851516782766e-31	1.277537000000000035e+03
2.699789810966890948e-32	1.277894000000000005e+03
5.601032534373479795e-34	1.278074000000000069e+03
5.942356686525677584e-31	1.278074000000000069e+03
2.677313135826226427e-32	1.278076000000000022e+03
2.347475205320120763e-33	1.278076000000000022e+03
7.256925339420249126e-34	1.278252999999999929e+03
7.028852932956252346e-33	1.278432999999999993e+03
3.718711038413022910e-32	1.278613000000000056e+03
2.797107695424867937e-33	1.278790999999999940e+03
2.953959024698204179e-33	1.279153000000000020e+03
1.176992983859074519e-32	1.279330999999999904e+03
2.052738253554150841e-32	1.279691000000000031e+03
2.290511192819279998e-32	1.279691000000000031e+03
1.608683639023691281e-32	1.279868999999999915e+03
5.080691190687391244e-33	1.280229000000000042e+03
9.700312722429376391e-33	1.280229000000000042e+03
2.978411046405287463e-33	1.280410000000000082e+03
6.412189696842707996e-34	1.280587999999999965e+03
2.731210360288975866e-33	1.280770999999999958e+03
5.131996875770751195e-34	1.281307999999999993e+03
1.178834887575126606e-31	1.281307999999999993e+03
1.619777373922480075e-32	1.281490999999999985e+03
5.397209057261977034e-32	1.281615999999999985e+03
2.540725432543230836e-32	1.281669000000000096e+03
1.433601184656320152e-33	1.281849999999999909e+03
2.068057910565681838e-32	1.282028999999999996e+03
2.683053650291370366e-32	1.282030999999999949e+03
9.967114906558170069e-34	1.282570999999999913e+03
6.497355933886178713e-33	1.282751999999999953e+03
3.004184298432988446e-34	1.283112000000000080e+03
6.635791385294041765e-34	1.283296000000000049e+03
4.195783947583081187e-34	1.283477000000000089e+03
1.553119896886362840e-32	1.283836999999999989e+03
3.302457973486871311e-33	1.284018000000000029e+03
6.029898801538014555e-34	1.284378999999999905e+03
1.112370289329972352e-32	1.284378999999999905e+03
2.294685477263913170e-33	1.284378999999999905e+03
5.978456890660624124e-33	1.285646999999999935e+03
5.009228869721260223e-33	1.286192000000000007e+03
7.236328631462380626e-34	1.286556000000000040e+03
4.636144906944525797e-33	1.286738000000000056e+03
1.730502579941830504e-33	1.287464999999999918e+03
2.871718375121384703e-30	1.287464999999999918e+03
1.288054842011359748e-33	1.287464999999999918e+03
1.015498136502025624e-32	1.288136999999999944e+03
1.440316638099190868e-33	1.288191000000000031e+03
7.787351373471818058e-31	1.288267000000000053e+03
7.731135533476962292e-33	1.288373000000000047e+03
3.647760812094018409e-31	1.288739000000000033e+03
4.047416993947748760e-33	1.289102000000000089e+03
4.107310904412453515e-34	1.289104000000000042e+03
2.897820948218569865e-33	1.290015000000000100e+03
2.877798576602652261e-34	1.290200000000000045e+03
1.936204318160179208e-32	1.290200000000000045e+03
2.046914364436540185e-33	1.290381000000000085e+03
1.054128762690676204e-31	1.290564000000000078e+03
3.318902967170621570e-31	1.291112000000000080e+03
3.847768818419467887e-33	1.291295000000000073e+03
7.917844925128099606e-33	1.291662000000000035e+03
4.650039007177780603e-36	1.291662000000000035e+03
9.911844357225244611e-33	1.292211000000000013e+03
2.926316095410151576e-34	1.293311999999999898e+03
9.239084606866502139e-35	1.293493999999999915e+03
2.416008152006187491e-32	1.293496000000000095e+03
3.454457236574118306e-36	1.294044000000000096e+03
1.678992852918920436e-31	1.294413000000000011e+03
6.156550105528814542e-32	1.294413000000000011e+03
1.044096167810887496e-33	1.294414999999999964e+03
2.957385002338310876e-34	1.294414999999999964e+03
8.369099768255153630e-32	1.294598999999999933e+03
3.931322304126965187e-34	1.294598999999999933e+03
1.453791989559540663e-32	1.295333000000000084e+03
1.209456449620192147e-31	1.296624000000000024e+03
3.724612484777737538e-36	1.297731999999999971e+03
9.573693670768874839e-32	1.297914999999999964e+03
4.156157316837410710e-33	1.298471999999999980e+03
2.062639679352591305e-35	1.299026000000000067e+03
3.250824225123155149e-33	1.299767000000000053e+03
3.572935523391141579e-34	1.299952999999999975e+03
1.313658350560768612e-29	1.300898999999999887e+03
2.097131640219611717e-30	1.301625999999999976e+03
1.026161337286756593e-31	1.301809999999999945e+03
2.996574369995848521e-33	1.301993999999999915e+03
1.584489504406955198e-34	1.302366999999999962e+03
1.877145007413493878e-32	1.302945999999999913e+03
9.679667821645491917e-32	1.303486000000000104e+03
2.280740732480010377e-33	1.303673000000000002e+03
2.871410498770638744e-34	1.303859999999999900e+03
1.268556084363415249e-32	1.303859999999999900e+03
9.896134611843599446e-34	1.303859999999999900e+03
3.259469209259568231e-32	1.304044000000000096e+03
8.046814755829731250e-33	1.304044000000000096e+03
7.344081433824636477e-31	1.304231999999999971e+03
5.648075877357379613e-36	1.304421000000000049e+03
2.290862940216457840e-33	1.304605999999999995e+03
2.848387333183740351e-34	1.305165999999999940e+03
1.614948826744322804e-35	1.305165999999999940e+03
1.040430380165214355e-31	1.305167999999999893e+03
5.387370539648620398e-34	1.305353000000000065e+03
2.480552384855008532e-33	1.305728000000000065e+03
3.880481518444761305e-33	1.306288999999999987e+03
5.684331646270675248e-34	1.306663999999999987e+03
1.413586248328796388e-33	1.307038000000000011e+03
8.166152189452131014e-32	1.307038000000000011e+03
1.982710119828364199e-33	1.307226000000000113e+03
1.535774422161032832e-32	1.307413999999999987e+03
4.978841948466891570e-34	1.308353000000000065e+03
4.952903568754188235e-32	1.308915999999999940e+03
4.433772213894543066e-33	1.309104000000000042e+03
2.220838019269549281e-32	1.309289999999999964e+03
2.609180221414227161e-32	1.309292999999999893e+03
1.011351334677895932e-30	1.309292999999999893e+03
1.054739005229653934e-33	1.309761999999999944e+03
3.670205244651386931e-31	1.310045000000000073e+03
1.477680798756451828e-32	1.310231999999999971e+03
3.408659472582999832e-31	1.310423000000000002e+03
3.054965373925001062e-35	1.311173999999999978e+03
4.507859903065208269e-32	1.311176999999999907e+03
4.368639142457450261e-32	1.311929000000000087e+03
2.164052768055114826e-33	1.312307999999999993e+03
5.250683679747739569e-36	1.312686999999999898e+03
3.268409083893635771e-36	1.312686999999999898e+03
9.901388840812097933e-33	1.312876999999999953e+03
5.488648489882177393e-33	1.312876999999999953e+03
3.184716988718104224e-32	1.312895999999999958e+03
1.891764470926069593e-32	1.313066000000000031e+03
2.207088339083807696e-32	1.313633000000000038e+03
3.282156377851604060e-33	1.313633000000000038e+03
4.041342956773380147e-34	1.314959000000000060e+03
1.613639176261672355e-32	1.315148999999999887e+03
2.764030299222479973e-32	1.315338999999999942e+03
6.282630249748135805e-34	1.315529999999999973e+03
4.890445333852445844e-34	1.315529999999999973e+03
1.791074784948684342e-33	1.315909000000000106e+03
3.895741870846722593e-33	1.315909000000000106e+03
2.014918520667761101e-32	1.316480000000000018e+03
2.084336481122507614e-33	1.316671000000000049e+03
1.582238969398039414e-33	1.316858999999999924e+03
2.058133404802247711e-31	1.317240999999999985e+03
1.680201102756701566e-33	1.317240999999999985e+03
1.256549188478010994e-32	1.317623000000000047e+03
6.209097904650351674e-34	1.318002999999999929e+03
2.968115706247222528e-34	1.318002999999999929e+03
3.946390479375890787e-34	1.318193999999999960e+03
2.279719294736835442e-34	1.318383000000000038e+03
1.751911535236462832e-34	1.318574000000000069e+03
7.710183060123173523e-32	1.318957000000000107e+03
5.662465605457028720e-33	1.319147999999999911e+03
1.891821527431884933e-33	1.319339999999999918e+03
6.322533050046691507e-32	1.319528999999999996e+03
3.460886821684674754e-32	1.320292999999999893e+03
3.915418320067438044e-33	1.320295000000000073e+03
1.524995103359933398e-30	1.320332000000000107e+03
8.599946058567473745e-33	1.320487000000000080e+03
3.352548245032658833e-33	1.320487000000000080e+03
3.098977492165840492e-34	1.320676999999999907e+03
1.176496393694503751e-32	1.320676999999999907e+03
2.707243002749875805e-32	1.321060999999999922e+03
6.652814545442135726e-33	1.321442999999999984e+03
3.810868390256143469e-33	1.321634999999999991e+03
4.816440512102991766e-33	1.321634999999999991e+03
1.755435130548039470e-33	1.322786000000000058e+03
4.556203024352512664e-33	1.322977000000000089e+03
5.989224789104362556e-32	1.323169000000000096e+03
1.954962598423093502e-32	1.323362000000000080e+03
4.806004772991594669e-33	1.323554000000000087e+03
9.839325311786949809e-33	1.323938000000000102e+03
4.500773330095369555e-33	1.324516000000000076e+03
5.393935903993705803e-33	1.324652000000000044e+03
1.457994467135421057e-32	1.324709000000000060e+03
7.076916004077505417e-34	1.324709000000000060e+03
2.065232221936147671e-33	1.324709000000000060e+03
1.368623528577852514e-33	1.325480000000000018e+03
7.062392249582162729e-32	1.326057999999999993e+03
2.672609215755490332e-33	1.326444999999999936e+03
1.344262219564223850e-34	1.326635999999999967e+03
1.416056769180580292e-35	1.326637999999999920e+03
9.487637689592233139e-36	1.326637999999999920e+03
3.458799472922428510e-31	1.327022999999999911e+03
3.047486854352894376e-33	1.327798999999999978e+03
3.139290393733964749e-34	1.327990000000000009e+03
1.225098084289133432e-30	1.329539999999999964e+03
1.389838985691248818e-33	1.329539999999999964e+03
1.011227809384304348e-33	1.329541999999999916e+03
9.163057495402147904e-32	1.329541999999999916e+03
3.377924565451950229e-32	1.329929000000000087e+03
1.140591227818553097e-30	1.329987000000000080e+03
2.922143967315548777e-33	1.330316000000000031e+03
6.824566883444199593e-34	1.330317999999999984e+03
8.494477501427083126e-36	1.330509999999999991e+03
2.429131419895815428e-36	1.330900000000000091e+03
6.142847921159099391e-33	1.331289999999999964e+03
3.049771864282063640e-34	1.331482999999999947e+03
1.929788491281573130e-32	1.331873000000000047e+03
2.370996276376731088e-33	1.331873000000000047e+03
3.896168874461403200e-31	1.332262999999999920e+03
4.239433060700754883e-32	1.332651000000000067e+03
2.624614052735774015e-33	1.333238000000000056e+03
5.898078723758512826e-34	1.333626999999999953e+03
2.790440466258733042e-33	1.334016000000000076e+03
1.413276032173414005e-31	1.334018000000000029e+03
6.349156147518641611e-34	1.334407999999999902e+03
1.365763407102053151e-35	1.334407999999999902e+03
6.096163847151448379e-33	1.334410000000000082e+03
1.278650409869555588e-32	1.334798999999999978e+03
4.559924859419990891e-33	1.335384999999999991e+03
1.969962309627054878e-31	1.335914999999999964e+03
6.375218325717485085e-33	1.335971999999999980e+03
2.951781034671326029e-36	1.336951999999999998e+03
1.327197651647849856e-30	1.337541999999999916e+03
2.732876357710652183e-34	1.337737000000000080e+03
1.138075281381544321e-35	1.338719000000000051e+03
1.279953770127231436e-31	1.339508000000000038e+03
8.227913540758750035e-34	1.340098999999999933e+03
2.464008248238709879e-34	1.340296000000000049e+03
1.997330943089229576e-33	1.340691000000000031e+03
1.487040137654327156e-32	1.340886999999999944e+03
4.426002781633372720e-33	1.341085000000000036e+03
3.307072268293550588e-29	1.341359999999999900e+03
1.753980981058181463e-34	1.341675999999999931e+03
3.643675003053981737e-33	1.341675999999999931e+03
2.978031975754728305e-32	1.342270999999999958e+03
6.081161884756520588e-32	1.342270999999999958e+03
1.234679895658261347e-29	1.343000999999999976e+03
1.924868796116555631e-33	1.343459000000000060e+03
3.341558000706923400e-33	1.343654999999999973e+03
2.215826864522912077e-32	1.344051999999999907e+03
6.880603958328614121e-34	1.344450000000000045e+03
2.651009126107578013e-31	1.345041999999999916e+03
6.572478262193812899e-34	1.345837999999999965e+03
2.302171241948750084e-33	1.345837999999999965e+03
2.199694724637804731e-34	1.346433999999999969e+03
6.634367528491162425e-32	1.346833000000000084e+03
4.180441951328379223e-33	1.347430000000000064e+03
4.894224507319136741e-33	1.347430000000000064e+03
9.585723384957880932e-33	1.347432000000000016e+03
1.174968958608590421e-32	1.347729000000000042e+03
1.724083389599184400e-33	1.347826999999999998e+03
1.552767254377560430e-32	1.348027000000000044e+03
3.132553674876032895e-33	1.348426999999999907e+03
6.115733817674932808e-32	1.349227000000000089e+03
2.111935630052357401e-32	1.349625999999999976e+03
1.511170247935522877e-32	1.349625999999999976e+03
3.528535641547229700e-31	1.350023999999999887e+03
3.136424452471055286e-33	1.350526000000000067e+03
5.943315524378990688e-35	1.350625999999999976e+03
8.700653272796850913e-30	1.351567000000000007e+03
1.825335413384225436e-33	1.351828999999999951e+03
8.979216754774207463e-32	1.352027000000000044e+03
4.717250138049019622e-34	1.352029999999999973e+03
2.574222865730167938e-33	1.352029999999999973e+03
1.026407650946547632e-33	1.352430000000000064e+03
9.032867990822261593e-36	1.352430000000000064e+03
2.246222807449743772e-33	1.352631000000000085e+03
6.996814545390990656e-34	1.352631000000000085e+03
3.344939851138204125e-32	1.352832000000000107e+03
5.529057721016806781e-34	1.352832000000000107e+03
7.501735167300749278e-33	1.353030999999999949e+03
7.566825073813821189e-34	1.353030999999999949e+03
2.611934457927815832e-32	1.353034000000000106e+03
4.487015264155278914e-33	1.353835000000000036e+03
3.799338360783565410e-32	1.354238000000000056e+03
2.906417744019480193e-34	1.354440000000000055e+03
3.214023290233345332e-33	1.354440000000000055e+03
4.829006024779083169e-32	1.355042999999999893e+03
3.162791045225588135e-31	1.355046000000000049e+03
6.536337878027001904e-36	1.355244999999999891e+03
6.099631000353252120e-34	1.355852000000000089e+03
1.186864948990104734e-31	1.355852000000000089e+03
3.925169476942642306e-31	1.356253999999999905e+03
2.578462979710055484e-32	1.356455999999999904e+03
7.228351770539681787e-33	1.356656999999999925e+03
7.157945744387854124e-34	1.356858999999999924e+03
1.247281210044238909e-35	1.357061999999999898e+03
1.372661091566943239e-31	1.357061999999999898e+03
1.351987823609945148e-32	1.357263999999999896e+03
3.984586357096182566e-31	1.357263999999999896e+03
3.463877398129898955e-32	1.358276000000000067e+03
6.290409786894731371e-33	1.358276000000000067e+03
2.002641867397861123e-33	1.358479000000000042e+03
1.884467128333580822e-34	1.358682000000000016e+03
3.423298089895779071e-32	1.359086000000000013e+03
1.724303684395402813e-34	1.359288999999999987e+03
1.623847572129420543e-32	1.360099999999999909e+03
3.222736055713132420e-33	1.360304000000000087e+03
2.401991857213641619e-32	1.360304000000000087e+03
1.510159995421893702e-33	1.360709000000000060e+03
1.652753724756682889e-33	1.360912000000000035e+03
5.438065152733461065e-32	1.361520999999999958e+03
2.148278785286290394e-28	1.361584000000000060e+03
9.203237489042888741e-32	1.361724999999999909e+03
5.162441889214055608e-33	1.361929000000000087e+03
1.240657516685886725e-30	1.361929000000000087e+03
1.178048482805343460e-33	1.362336999999999989e+03
2.188950767381995757e-32	1.362990000000000009e+03
7.959223552312963779e-33	1.363356999999999971e+03
3.057309788102888912e-33	1.363560999999999922e+03
2.571871718940615626e-33	1.363560999999999922e+03
1.089278520857079997e-33	1.363762999999999920e+03
2.467931259266373452e-36	1.363762999999999920e+03
1.842918949154738950e-32	1.364173000000000002e+03
5.413158226633560826e-33	1.364785000000000082e+03
3.861762458382296381e-33	1.365605000000000018e+03
8.215458316665790822e-32	1.365807999999999993e+03
1.479470458774181248e-33	1.365807999999999993e+03
1.161708130554216402e-32	1.366215999999999894e+03
8.167998337576336028e-36	1.366218000000000075e+03
2.513284603621947493e-32	1.366626999999999953e+03
3.916458856781754898e-33	1.366832000000000107e+03
3.833507379925798602e-34	1.366832000000000107e+03
5.195442701868491885e-33	1.366832000000000107e+03
2.245956127239732352e-31	1.367242999999999938e+03
2.117333101383472004e-33	1.367654999999999973e+03
1.566737769044620988e-32	1.368064000000000078e+03
1.333056142712250573e-32	1.368269999999999982e+03
2.976240370169629701e-32	1.368472999999999956e+03
8.972514663063624892e-34	1.368472999999999956e+03
5.845600916643161856e-32	1.368472999999999956e+03
1.069841434297344271e-33	1.369088999999999942e+03
2.530672038998895242e-32	1.369501999999999953e+03
1.060932911991158209e-30	1.369708000000000084e+03
2.056132127919396151e-33	1.369997000000000071e+03
7.674308496396515306e-36	1.370325000000000045e+03
9.333237760476828935e-34	1.370325000000000045e+03
1.653136050959529138e-32	1.370531999999999925e+03
6.797847197585081306e-34	1.370944999999999936e+03
4.871565489132808110e-34	1.371566000000000031e+03
2.204627045087452733e-33	1.371769999999999982e+03
4.730763905765735669e-33	1.371977000000000089e+03
1.207552604765363885e-32	1.372388999999999896e+03
2.923738913997918951e-33	1.372804000000000087e+03
7.133877886724881574e-33	1.373009000000000015e+03
1.543508498066089086e-33	1.373218000000000075e+03
7.819051574378712390e-32	1.373423999999999978e+03
4.608554351507641805e-33	1.373423999999999978e+03
1.863644590034783436e-34	1.373631000000000085e+03
1.069696898270636952e-32	1.374046000000000049e+03
1.154124197133077625e-31	1.374046000000000049e+03
8.774073635331878475e-33	1.374666999999999916e+03
5.966331880164022137e-35	1.375083000000000084e+03
1.972039617857523368e-33	1.375913000000000011e+03
1.726033486982393289e-33	1.376327999999999975e+03
6.101090006751301205e-34	1.376536000000000058e+03
1.072130395725760474e-34	1.376743999999999915e+03
1.046630709197019643e-31	1.376743999999999915e+03
1.764259643839392658e-33	1.377159000000000106e+03
4.424389397773533275e-32	1.377576000000000022e+03
6.008979655081197043e-34	1.377785000000000082e+03
8.511530768314620526e-33	1.379035000000000082e+03
2.390531764785291214e-33	1.379246000000000095e+03
2.860968236314989267e-32	1.379747000000000071e+03
2.491864084762842111e-32	1.379872000000000071e+03
1.487591200518021028e-33	1.380288000000000011e+03
8.076389496108042161e-32	1.380290999999999940e+03
5.731201165407404610e-32	1.380708000000000084e+03
2.596797483083203618e-31	1.380916999999999916e+03
7.601340317514853052e-32	1.380916999999999916e+03
1.006438201611826906e-31	1.381125000000000000e+03
1.956810745638426381e-30	1.381335000000000036e+03
3.749973672050561493e-33	1.381335000000000036e+03
1.377027263291509581e-31	1.381336999999999989e+03
4.044633670544648809e-32	1.381545000000000073e+03
1.590186428056876115e-33	1.381755000000000109e+03
5.904585712038007356e-33	1.381755000000000109e+03
7.015778596364284462e-32	1.381755000000000109e+03
3.453666927835472233e-32	1.382383000000000038e+03
1.076861487956497165e-33	1.383010999999999967e+03
2.522692411836010077e-30	1.383012999999999920e+03
2.447083063135455473e-36	1.383221999999999980e+03
1.849398654162576445e-34	1.383433999999999969e+03
2.809163788458626957e-33	1.383851000000000113e+03
3.041610147154370123e-33	1.383853000000000065e+03
2.000629911654215427e-33	1.384271999999999935e+03
1.796943123384140470e-33	1.384693999999999960e+03
1.379586515259608068e-34	1.385113000000000056e+03
6.382513406444070708e-33	1.385115999999999985e+03
4.490938601345861744e-35	1.385115999999999985e+03
9.710874362614163350e-33	1.385747000000000071e+03
1.980654937681667955e-32	1.386166999999999916e+03
2.676054940121782711e-31	1.386800999999999931e+03
1.171379143947921711e-32	1.387221999999999980e+03
1.666159632768531011e-32	1.387224999999999909e+03
7.362739773330032283e-32	1.387224999999999909e+03
5.027170397354861564e-33	1.388069999999999936e+03
1.925704275538691262e-33	1.388281999999999925e+03
1.800338612715185552e-32	1.388490999999999985e+03
3.220850738683383504e-34	1.388493999999999915e+03
2.628375197735459761e-35	1.388702999999999975e+03
2.959707647835064725e-33	1.388914999999999964e+03
1.167290512616425426e-33	1.388914999999999964e+03
5.835790804650418460e-33	1.389127999999999929e+03
2.210186111520677579e-34	1.389549999999999955e+03
9.653698248632728886e-32	1.389761999999999944e+03
1.508757754272782676e-35	1.390400000000000091e+03
1.706976609543236152e-33	1.391672000000000025e+03
9.342916325404918943e-33	1.392311999999999898e+03
1.495372476724793866e-34	1.392522999999999911e+03
1.179660524421614206e-33	1.392736000000000104e+03
8.372752846763581678e-35	1.392736000000000104e+03
1.131563094646282267e-33	1.392946999999999889e+03
1.861594870968347759e-32	1.392949000000000069e+03
3.961373044757801629e-34	1.393374000000000024e+03
2.212197859124494619e-33	1.393586999999999989e+03
2.368449843363112863e-32	1.393586999999999989e+03
1.660019298146521317e-32	1.393800999999999931e+03
9.395781102796320586e-32	1.394011999999999944e+03
3.980596783536929017e-34	1.394229000000000042e+03
2.166932695939636753e-31	1.394229000000000042e+03
8.293185999719564838e-34	1.395082000000000107e+03
1.509373090424247188e-33	1.395508000000000038e+03
1.171832980587573086e-31	1.395508000000000038e+03
3.337226002007923976e-33	1.396365000000000009e+03
3.101486954689574471e-33	1.396791999999999916e+03
2.709637287341507859e-31	1.397219000000000051e+03
9.513448226516823751e-34	1.398508000000000038e+03
1.203801440891565413e-33	1.398721000000000004e+03
3.287725950798291914e-32	1.398721000000000004e+03
1.066087926413004623e-32	1.398935999999999922e+03
2.228793122275517678e-32	1.399152000000000044e+03
7.218714549206480492e-33	1.400009000000000015e+03
8.569496792887830685e-33	1.400010999999999967e+03
1.063310609908450083e-32	1.400118999999999915e+03
1.016162574015427592e-33	1.400223999999999933e+03
8.576660256579540248e-33	1.400223999999999933e+03
7.023111746757131814e-31	1.400872000000000071e+03
4.668090394455329293e-35	1.400872000000000071e+03
9.490477099291864107e-34	1.401519999999999982e+03
1.206912784139628684e-31	1.401732999999999947e+03
4.382895170149971074e-35	1.401732999999999947e+03
2.553532033314864360e-32	1.402596000000000004e+03
2.760133096994503335e-33	1.402596000000000004e+03
1.300839538001714603e-32	1.402597999999999956e+03
4.609407301539653132e-33	1.402811999999999898e+03
5.197288231634223724e-33	1.402811999999999898e+03
1.903143887014746556e-33	1.403028999999999996e+03
1.360964432064426391e-34	1.403028999999999996e+03
6.085556508780385193e-31	1.404109999999999900e+03
4.535346412227832754e-34	1.404758000000000038e+03
7.306332871157348989e-36	1.404758000000000038e+03
6.027247500897725887e-36	1.404974999999999909e+03
1.092575371575083923e-32	1.405406999999999925e+03
1.687983443636373014e-31	1.405406999999999925e+03
1.194555759486195316e-31	1.405626999999999953e+03
8.289945834017037896e-29	1.406058999999999969e+03
1.181530524266742194e-31	1.406277000000000044e+03
2.027251454748744546e-33	1.406277000000000044e+03
2.491339374949468175e-32	1.406710000000000036e+03
5.054763907794585024e-32	1.406711999999999989e+03
9.617989208648152730e-36	1.407798999999999978e+03
9.393207084625992358e-34	1.408884999999999991e+03
4.146765182930862020e-33	1.408884999999999991e+03
4.613326441035806256e-33	1.409321999999999889e+03
2.585548355216866106e-32	1.409539999999999964e+03
1.639659357032200118e-32	1.409759000000000015e+03
7.284170129496610921e-33	1.410193999999999960e+03
2.511015144218355577e-32	1.410631000000000085e+03
2.452171625276705765e-32	1.410847999999999956e+03
1.875857644850795902e-32	1.411286000000000058e+03
2.673509889152026845e-31	1.411286000000000058e+03
7.424684558706458338e-34	1.411286000000000058e+03
2.445924404123766970e-33	1.411941000000000031e+03
3.204138441772568496e-32	1.412380000000000109e+03
4.018406536084891536e-33	1.412596000000000004e+03
1.868243777369930339e-34	1.412596000000000004e+03
3.673575150456827892e-33	1.412598999999999933e+03
9.742154703137600782e-33	1.412818999999999960e+03
1.861887396719936433e-33	1.412818999999999960e+03
1.604141246036358985e-35	1.413036000000000058e+03
1.488781742102273141e-31	1.413036000000000058e+03
7.380427472422090357e-32	1.413472999999999956e+03
1.795918991315376245e-33	1.413474999999999909e+03
1.507992073566901535e-32	1.413474999999999909e+03
6.427149821798652811e-33	1.414789999999999964e+03
1.870586665213610785e-35	1.415009999999999991e+03
7.846285847460556841e-34	1.415230000000000018e+03
7.921987571238643121e-36	1.417653000000000020e+03
7.460456501292540921e-33	1.417653000000000020e+03
1.417713523388242847e-33	1.418093000000000075e+03
3.653953729562298977e-31	1.418095000000000027e+03
2.882620787193141453e-33	1.418535000000000082e+03
2.045732036907678797e-31	1.418535000000000082e+03
2.313265906596433946e-34	1.418535000000000082e+03
3.660972841548683372e-31	1.418757000000000062e+03
1.281666394795464810e-33	1.419419000000000096e+03
8.686722083752037093e-34	1.419419000000000096e+03
8.199242863955799051e-33	1.420084000000000060e+03
2.758503782860521454e-32	1.420303000000000111e+03
2.236278738124638337e-32	1.420525000000000091e+03
1.354893354580458588e-30	1.420525000000000091e+03
3.181408237371573531e-35	1.420969000000000051e+03
2.233344649667119579e-36	1.421411000000000058e+03
7.453610089509850252e-32	1.421633000000000038e+03
1.740250132467738832e-33	1.422298000000000002e+03
4.165863236392517909e-32	1.422298000000000002e+03
4.598983375193375155e-33	1.422742999999999938e+03
5.730379728519660649e-33	1.422965999999999894e+03
3.889623975750520816e-32	1.423185999999999922e+03
4.566383362870331988e-32	1.423185999999999922e+03
2.112473748222654828e-32	1.423855000000000018e+03
3.092801034633735489e-33	1.425414999999999964e+03
2.149585978599380267e-33	1.425635999999999967e+03
4.057668879279377452e-33	1.425638999999999896e+03
4.859468241921745408e-29	1.425837999999999965e+03
9.226623136074120921e-33	1.426305000000000064e+03
8.633426474252979564e-33	1.426528000000000020e+03
1.722855973938596971e-31	1.426530999999999949e+03
1.044925957708570087e-32	1.426530999999999949e+03
1.107376383983605664e-30	1.426755000000000109e+03
3.504316908864282927e-33	1.426976000000000113e+03
3.090229294340371552e-34	1.427200000000000045e+03
1.826161814334783894e-33	1.427423999999999978e+03
9.886213097491149260e-33	1.427645999999999958e+03
2.906154595478537506e-32	1.429503999999999905e+03
5.359160990018046411e-34	1.429663999999999987e+03
1.981994715058065765e-33	1.430787000000000035e+03
5.640535253225253435e-33	1.431009000000000015e+03
1.292084297424903798e-34	1.431684999999999945e+03
5.564534299816222588e-34	1.432134000000000015e+03
1.304277130019144236e-33	1.433710000000000036e+03
9.784749456938702786e-31	1.434029999999999973e+03
5.103708882702309684e-34	1.434840999999999894e+03
9.092058413403621014e-36	1.434840999999999894e+03
1.198635181293155555e-33	1.434840999999999894e+03
4.481558552811289254e-33	1.435067999999999984e+03
7.950641539842700999e-31	1.435294000000000096e+03
6.055802693770815405e-32	1.435294000000000096e+03
1.995035584192273678e-31	1.435880000000000109e+03
7.174776323217855402e-32	1.435971999999999980e+03
2.347079745631465182e-33	1.435971999999999980e+03
8.744650885952397673e-33	1.436423000000000002e+03
1.161220030560689959e-33	1.436650000000000091e+03
5.579703369378244954e-32	1.437784000000000106e+03
2.509849386080546784e-34	1.438010999999999967e+03
3.170406434915714883e-33	1.438236000000000104e+03
2.887252300892664071e-35	1.439144000000000005e+03
6.136057985892379473e-34	1.439146999999999935e+03
3.311500503371702908e-33	1.439372000000000071e+03
1.296650388566193839e-30	1.439374000000000024e+03
2.595798596484610485e-33	1.439827999999999975e+03
